content,label,title,subtitle,predicted_label
据网友称在厦门镇邦路，下雨天时一老人家不小心摩托车撞倒一女子，女子的iPhone6plus掉到地上屏幕碎了，女子让老人家赔，老人家说我知道撞到人赔钱是应该的，但真的没钱。女子扇了几巴掌，还让老人家跪在雨水里…,0,女子苹果6被摔坏逼老人下跪,,1
现在云南，贵州等地大旱，一些地区旱情超过去年可谓百年一遇。84岁老人王用珍一边抹眼泪，一边割着已经绝收水稻，她一家五口人就只有这一块稻田，今年注定要缺粮了。为什么，现在中国XXX慈善组织几乎集体消失了？谁来救救我们的人民？,1,史上最凄惨一幕：八旬老人挥泪割稻草,,1
新的骗局又来了。如果你收到任何一个电话（包括10086或10010）说是在检查你的手机线路，并要求你按#或其它任何按键，请不要按那些键，并马上结束通话。那是一家欺诈公司，他们的机器能在你按下这些键后，连接到你的SIM卡，并用你的钱来打电话。把这消息转发给尽可能多的朋友，阻止这项欺诈。,1,,,1
上月，一个下雨天，杭州蜀山街道路上行人并不多。下午3点左右，一只棕红色的垃圾桶从27米高空急速落下，“轰”地一下砸在了草坪上，螺丝刀、花生壳、餐巾纸纷纷撒落一地……很快，物业报警，民警...全文,0,又是高空抛物！杭城小区一幕气炸业主！10楼女邻居：当时我在和老公吵架,#夫妻吵架女子十楼扔下垃圾桶#,0
我司员工，哈理工的李炳鑫，莫名变成南京猥亵女童大变态，回消息澄清回到手残，无奈再次爆照自证清白。。。|如果没在媒...,0,,#南京南站小女孩被猥亵#,0
●﹏●梦想中的国外是天堂，现实中的你在流浪！这是巴西的网友拍的一段视频：四川乐山的万永福先生坐渔船（偷渡）到巴西试图打工和拥有身份，结果是流落街头一年多。服饰标志很有特色！通网资讯的...,0,,,1
世界上最恶劣的村民就在中国。,1,,,0
11月12日，民警在G80广昆高速巡逻时，发现一辆货车停靠在应急车道内，车后不民警了解到，驾驶员林某从广东拉货前往云南，由于一路奔波饥饿难耐，便在高速公路应急车道停车蒸鸡蛋。仅没有摆放三角警示牌，就连双闪灯都没打开，完全不...全文,0,有点贵！#一货车司机在高速路上停车蒸鸡蛋#，交警：罚200元记6分,#一货车司机在高速路上停车蒸鸡蛋#,0
今天上午一个三岁多小男孩在苏州世纪家园小区附近被人拐走了，小男孩能说出她爸爸的手机号码从监控上看是被一个四十多岁男人抱走了现大人都急疯了有知情者请告之万分感谢看到信息的兄弟姐妹留意一下联系人张静杰13759695559苏州公安平安江苏苏州新闻扬子晚报陈士渠2鹿山路,1,,,1
私家车挤占公交车道？??谁还没点脾气笑迷糊了的秒拍视频,1,,,1
一名叫徐敬的女孩，21岁如看到消息请速回雅安水城县人民医院妈妈伤的很重，想叫她最后一面。爸爸号码：15193383486。国人接力作业本痞人日记假装在纽约北京厨子不加V（本消息是朋友微信里转的未确认是否属实但希望不露掉助人机会）,1,,#雅安地震#,1
连日的大雾天气过后，内蒙古托克托县出现了大片雾凇奇观。一向以枯黄为底色的冬天仿佛披上了一件晶莹剔透的外套。阳光洒过，又像给这片树林化上淡妆。戳图，带你走进雾凇深处！（央视记者阮超超薄书宁）,0,林海雪原玉树琼花,,0
中国马路为何修那么宽？斑马线前又为何不见礼让的司机？作者：姚白完|中国人过马...,0,中国人过马路为什么这么难,,0
浙江磐安人工降雨失误，竟然降。。。降雪了（转）,1,,,1
刚刚找到了骆爸爸的dy叫骆爸爸和他的贪睡女儿现在在志愿者的帮助下学着卖货主要是零食抽纸之类的也不贵大家有需要的话可以去看看买一点支持一下看视频说后期还需要很昂贵的费用希望可以通过dy帮助到骆爸爸快点好起来...全文,0,,#爸爸说女儿不是植物人是睡美人#,1
在微信竟然被作业本(微信ID:ZuoYeBeo)调戏了！！话说，要不要这么重口啊？！！,1,,,1
除夕之夜，哈尔滨市公安局道理分局太平庄派出所民警曲玉权遇袭牺牲。两天之后，一个雨雪交加的日子，北国铁岭一位交警在巡逻时，因冰雪路面车辆失控不幸以身殉职。同行两名辅警受伤，现在铁岭市中心医院抢救中。,0,大年初二又有一位警察殉职,,0
近日四川彭山街头出现一男子裸露上身，双手提刀，路人和车辆都不敢靠近，男子半径3米左右空无一人。公安局特巡警快速出击，成功处置，挡获嫌疑人员1名，收缴砍骨刀两把。处置过程中无群众民警受伤。经尿检，该男子尿液呈阳性，涉嫌吸食毒品。,0,四川吸毒男手提双刀挑战特警,,0
养儿子有什么用？实力嫌弃野生老母亲，我今天还托同事一起买冻肉干给他，因为一个ID只能拍一份，我！我！哎…说多了都是泪|秒拍视频.,0,,#美短火锅#,1
今天整理旧书旧报，发现了小学时代的回忆~真是老泪纵横啊哈哈哈！！这俩东西，有人买过吗...?,0,,,0
今日，杭州市江干区某机构人员假冒消防部门开展消防培训讲座，趁机推销消防产品，此举动已违反第十六条：“穿着军服或者军服仿制品冒充军人招摇撞骗的，由公安机关依法给予治安管理处罚；构成犯罪的，依法追究刑事责任。”，现已被公安局拘...展开全文c,0,警惕打着消防培训为名义的违法诈骗行为！,,0
朋友在大润发捡到一个钱包，里面有卡数张，现金4000左右，动车票一张，名字叫刘学伟，车票是后天的，失主请联系:13895686886，大家帮忙扩散。赠人玫瑰，手留余香。大家扩散??马放直播西安IN交通西安电视台官方微博西安帮西安电视台李尧西安电视台小周西安日报西安新闻网西安许姐,1,,,1
今天早上8点在通州北关结研所公交车站被一名背小孩的妇女扒窃手机，当场抓获，这一妇女，并且背一小孩，不吵不闹，怀疑为拐卖儿童，到单位后打110，转通州110中心，声称不予受理，让我自己去派出所找民警。求平安北京通州警方在线给说法！！,1,,#人民卫士你为了谁#,1
18日，武进一对卖煎饼的老夫妻的孙女失踪了。20日，警方发现孩子尸体被埋在失踪地附近的绿化带里，嫌疑人是常来买煎饼，并带孩子玩耍的熟人。孩子爷爷伤心的称，孩子平日除了在幼儿园，就是跟他们在饼摊上帮忙或玩耍…(现代快报),0,江苏6岁女童遇害被埋曾跟“叔叔”离开玩游戏,,1
总觉得自己的性格不适合上班，只适合拿工资。。。,0,,,0
赖小特特：今天终于亲眼见到了城管暴力执法，真是往死里打啊！一群年轻力壮的城管围殴一个板车小贩，而且下死手，根本不管是不是要害。图中人已经被按在车上了，后脑、脊柱等致命部位暴露无遗。如果不是围观群众上来解围恐怕非死即残。山东那哥们必然也是这么被打残废的。,1,网曝：北京城管暴力执法,,1
网友无理sheep爆料：在打铁关加油站附近，半小时前发生一起车祸，一名环卫工人一整只脚被一辆好车压没了。肇事车辆已经逃离现场，目前好心人已拨打120，环卫工人趟在地上血流如注！一个环卫工人，他招谁惹谁了？亲们转起来，把肇事司机找出来！杭州新闻城事,1,不是人！环卫工人整个脚被豪车压没！,,1
深圳宝安沙井新规了解一下有纹身的赶紧躲起来吧莫名其妙的,1,,#深圳宝安#,1
近日，南京唱经楼小区物业发警示，18日晚，一中东男子和女华人进入该小区29楼并拆除防盗门，准备进水箱房和电梯机房，被发现并斥责后匆忙离去。经监控录像分析，二人有严重破坏或投毒嫌疑。警方已介入，两名嫌疑人尚在抓捕中。,0,南京一小区称有中东男子潜入，他想干嘛？,#拍案#,0
据了解，费女士清醒后称自己没有赔付能力，并质疑店主“乱叫价”。此后，瑞丽市宝玉石协会以第三方身份，对受损手镯做出18万元的估价。目前，店主和女游客还未就赔偿金额达成一致，下一步双方将根据相关法律提请民事诉讼。（北青报）|云南:女游...,0,云南:女游客摔坏叫价30万元的手镯后晕倒,,0
邪教杀人最多判七年O网页链接（分享自百度贴吧）,1,,,1
熊孩子遭封号被爆蹭热度？网友投稿熊孩子由于昨晚的过激行为遭到举报封号一天，另外网上还流传一张据说是熊妈的微信聊天截图，里面熊妈明确表示“看到黑粉带节奏，然后再去蹭点粉能懂吧？”，不过这张截图的真实性未经证实。,0,,,1
特权婚车牛逼！警车开道！交通管制！今天上午10点40分，新街口四个路口交通信号灯全红，计时不再显示，一警车开道领一婚车队伍自中山东路驶入，婚车打头的是辆陆虎，后面的车恕我眼拙，太高端没认出，绕孙中山铜像一圈后驶回中山东路。全程约四五分钟左右，路口多车鸣笛送行。大领导结婚了？,1,,,1
北京、上海超过600万人活期存款在百万以上，深圳有261万人。是福布斯中国统计的，感觉高得太离谱了。,1,,,1
新闻突发超话据大河报，河南焦作市民王恒波反映，去年12月，他17岁的儿子王勇（化名）出手解救一名遭猥亵的女同学时，被猥亵者追上朝脸上打了一拳，“我孩子下意识还了对方一拳，对方倒地，我孩子又往他屁股上踢了一脚，就送那女孩回家去了。”而令王氏父子没...全文,0,#17岁男生反击猥亵少女者被批捕#,#17岁男生反击猥亵少女者被批捕#,0
四川眉山女子朱素芬，因车祸重伤，躺在重症监护室里，插呼吸管维系生命。朱素芬孩子前来探视时，却趁机拔掉她身上的呼吸管，甚至阻止医护人员抢救。不久后朱素芬离世，两个子女等多名家属涉嫌故意杀人罪，被采取强制措施。,0,儿子拔掉重病母亲呼吸管致其死亡,#拍案#,0
传闻，今天在黄家坝芙蓉溪附近，一位老大爷钓鱼时发现一具男尸，年龄二十岁左右，尸体开始腐烂。目前，绵阳师范学院正在清查在校男生数量。据说，死者被割喉挖肾！！！平安绵阳,1,芙蓉溪惊现男尸，死者被割喉挖肾,,1
农村出来的不容易，一代人的付出,1,,,1
让大家认识一下水库里的水鬼吉林·紫光北郡诺丁山qingsudegangwan的微博视频,1,,,1
记者2日下午从海南省气象部门了解到，2月16日～2月22日海南大部分地区气温比常年偏高、降水量比常年偏少、日照时数比常年偏多。对东部和南部早稻拔节、北部和中部早稻分蘖、西部早稻秧苗生长有利。详情→...全文,0,海南本周早稻种植应注意：五指山以北地区适当施肥西部做好早稻播种管理,,0
人间惨剧：今天下午约14点，宁波妇儿医院，一妇女携带一婴儿在住院楼跳楼，后抢救无效死亡。具体情况有关部门正在调查。据现场网友称妇女因小孩病重，加上负担不起昂贵的医疗费，带着刚满月的宝宝从12楼跳楼身亡。底层民众的医疗费用猛于虎，国人的性命其何等脆弱！,1,,,1
求助!!我现在车牌号为蒙G62868的白色长途大巴上，车上将近一百人，上车时所有人被司机一伙人打劫现金！大巴发苏州到西安，苏州警察不管让我找路政！我不知一会会发生什么！求大家关注转发并警察！！我在:2G42沪蓉高速,1,,,1
