content,label,title,subtitle,category
??????拉萨市林廓北路拉萨中学对面（德吉孤儿院)需要棉衣—衣家人资讯-衣家人爱心公益捐赠(旧网)O网页链接,1,,,社会生活
11月28日，安徽临泉10岁男孩陈硕外出遇车祸被确诊脑死亡，其父母决定捐献孩子器官，让更多的人获得新生，让孩子生命延续！目前，孩子的肝脏、肾脏已移植给3人，眼角膜使2人重见光明。但肇事司机逃逸，至今仍未露面…,0,10岁的他走了，捐献器官救5人[泪],,社会生活
4岁成都男孩划伤宝马，宝马车主打了小孩儿一耳光，奶奶叫来6辆奔驰砸毁宝马！！！然后爸爸来了把车买下，并且砸烂。,1,原来是真事啊！！！新闻都报道了！！[bed凌乱],,社会生活
年底了，是治安最差的时间！最近又有新骗术出现，而且手段恶劣！大家记住以外希望也多转发，也许你的一条转发就可以救你一个好朋友的财产和性命的安全,1,,,社会生活
17:35:56爱的是你2015-3-1517:35:56急找孩子，求转，求帮忙实验小学寻人启事13759695559帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她...(发自微博桌面O微博桌面首页）,1,,,社会生活
一位名叫张晴的律师，在朋友圈及微博发表的言论被网友扒出，其所发内容包含很多拜金言论，“我实在不想我将来的小孩的爸爸出生于县城”、“杀马特乡村非主流的时候只知道买LV”等，引发网友质疑，被称为“炫富律师”。广东省律师协会已表示开展调查。|女律师发拜...,0,女律师发拜金言论被查：不想孩子的爸爸出生于县城,,社会生活
大家帮忙转发找找。孟繁硕，男，8岁，今天在宁夏银川中山公园西门走失，就这个橘黄色冲锋衣，下身牛仔裤，脚穿红色平底运动鞋，大家帮帮忙找找孩子！联系电话：13369571569。目前还不确定是走失还是被拐卖！陈士渠,1,,,社会生活
允许自带食物后的上海迪士尼乐园你们赢了！,1,,,社会生活
"昨日上午的见面，林父反复追问疑惑，儿子却只回答""现在都没用了，爸，对不起""。下午林森浩死讯传来，61岁的林父悲痛难忍，黄父表示""已经没有盼头，只能过一天算一天""。此前，林森浩曾想捐献遗体，林父称不会这样做，要将儿子的骨灰带回老家安葬。",0,复旦投毒案续：最后一面没有道别林父放弃遗体捐献,,社会生活
新浪早晚报安徽淮南一位三四岁的小女孩，在同家人在外逛街时，转眼被人虏走，半个小时后家人找到女孩，内脏被挖，送往淮南某医院，拒绝接收，送往合肥某医院，死亡…不知拿着女孩内脏的人，现在是否听到女孩家人撕心裂肺的哭声…,1,,,社会生活
巴西一个神父说：“胖女人不能上天堂！”然后...布小什大师的秒拍视频,1,,,社会生活
4日晚间，一段拍摄于北京地铁的视频疯传。视频中，一年轻男子不断辱骂两名女子，并抢夺手机。目前，警方已查获一名嫌疑人。据通报，此人只有17岁。也老大不小了，父母、学校没有教育好，就该让社会和法律来教育他。|“地铁渣男”...,0,,,社会生活
事实告诉我们：钱什么的，说白了都是纸对此你想说______________,0,,,社会生活
广东女子未戴口罩被拦转身跳河：把我给杀了吧！2月11日，广东汕头一女子因未戴口罩被阻拦，对防疫人员大喊：“那你把我杀了呀“！随后就转身越过栏杆跳入河中。目前相关人员已将该女子救起，事件正在调查中。风之子FC的微博视频,1,,,社会生活
联合国公布世界各国公民素质排名，中国位列167名，世界倒数第二。日本名列前一，美国第二。公民素质是指思想、知识、修养，政治、文化、礼仪等多项指标。中国几十年排名都在倒数十位以内。呜呼文明古国！博言悟道寒草莫默台北县令Abdullarh爱欣萝卜,1,,,社会生活
在空间看到的无论如何大家感受一下吧??,1,,,社会生活
求人肉两个人：专业的拐卖儿童犯罪嫌疑人，还未抓获！陈士渠公安部打四黑除四害袁裕来律师浙江公安平安杭州人民日报传说中的女网警央视新闻,1,,,社会生活
国家电网统计，连续6个月电表数为零的房子有6540万套，这些房子足够2亿人居住。,1,,,社会生活
两岁的孙女得白血病已到重庆住院。60岁爷爷背上自家产的百斤山货，走2个半小时山路、坐6小时车，到重庆摆摊，给孩子凑救命钱。两天才卖出4把党参，80元，老人急得抹眼泪。“山货爷爷”感动许多重庆网友：今天就去看，能帮就帮！（中国新闻网）,0,爷爷背百斤山货下山想救白血病孙女[泪],,社会生活
精致好吃的家常菜，家里请客吃饭必备！,0,,,社会生活
分享网易新闻遇见抢匪，用麻袋能把抢匪砸一溜跟斗。大爷银行取钱用麻袋扛走200万现金？银行：很常见来自网易新闻客户端,0,,#网易新闻#,社会生活
11月2日，广西百色。一辆电动车为躲避横穿马路的男童，一个急刹车后摔倒在地。让人意外的是，男童丝毫没犹豫，瞬间跑上前帮摔倒的女子抬车，并连声道歉。男童父母被邻居告知，通过监控看到事情经过。爸爸隆先生说，孩子今年5岁，回家并未说...全文,0,#男童横穿马路吓倒骑车人帮扶车道歉#：出事不能躲,#男童横穿马路吓倒骑车人帮扶车道歉#,社会生活
分享后厂村体育小编的绿洲动态：「梅老板和一队队友进行核酸检测??」期待西甲重启的消息绿洲,0,,#元气充值中#,社会生活
手机用户3056540680:还有一点良心就请送孩子回来吧，不要被贪婪蒙蔽眼睛蒙蔽良心，,1,,,社会生活
他是一普通屠夫，卖肉的，被人看上了摊位，然后开始被工商税务城管卫生防疫等部门找茬儿，他一不上访，二不喊冤，直接操刀就剁，死伤的都是这些部门欺负过他的人，杀的这些人的家属吓得都躲进派出所。被抓后他只有一件事说后悔：没杀干净他们。,1,,,社会生活
女人买东西的思路，你同意么？by痞人日记,0,,,社会生活
警方是一派胡言乱语！女子有冤情找领导说明情况，大门不让进，领导不接待，女子只好跪在那里求领导接见，这时几个彪形大汉过来连扯带拉，把女子裤子扒掉了，怎么能说女子自己乱蹬致裤子脱落呢？请警方表演一下；看看你乱蹬，或者瞎蹬，能不能把裤子蹬掉？嘿嘿，别自欺欺人啦。,1,,#女子警所被扒裤子#,社会生活
今年25岁的冷梦梅就读于悉尼科技大学UTS。4月21日，冷梦梅突然失踪。24日，当地警方在南威尔士州中部Munmorah国家保护区海岸喷泉洞发现一具亚裔女子的尸体，尸体上有明显刺伤。后经DNA比对，当地警方确认成都女孩冷梦梅的遇害。,0,震惊！成都美女澳大利亚留学遇害，遗体出现在海岸,#成都身边事#,社会生活
11月12日，广西高速交警在G80广昆高速巡逻时，发现一辆货车停靠在应急车道内，未摆放三角警示牌及开启双闪灯，上前查看发现，司机林某从广东拉货到云南，因饥饿难耐，便在应急车道停车蒸鸡蛋。民警将车引入就近服务区，并对林某处罚款200元、驾驶证...全文,0,#货车司机高速路上停车蒸鸡蛋#交警：罚200扣6分,#货车司机高速路上停车蒸鸡蛋#,社会生活
今天是除夕，今天哈尔滨一KTV工作人员报警，哈尔滨公安局道里分局太平庄派出所民警曲玉权、李振东赶到现场，民警曲玉权被犯罪份子活活打死，年仅38岁。他老婆是一位护士，今天刚抢救完一名心衰患者即被告知爱人牺牲犯罪份子仍在逃逸，大家请转发寻找线索，更可恶图四傻逼，你妈逼你没人性吗？,0,,,社会生活
引发了各种过敏，鼻炎等，因为家那边柳树比较多，回家两次每次眼都肿的红了一片跟被打了一样(开始我妈还以为我涂的眼影)，真的是太难受了，为什么不能换一些别的树做绿化呢,0,,#柳絮到底有多烦#,社会生活
（转）云南小山村发生怪事母猪生下8个小孩(1)-昨天凌晨12点，云南省昆明市宜良县的一个小山村发生一件怪事，一只母猪居然生下8个男婴儿。在场所有人都不敢相信自己的眼睛！各国专家都赶到现场后都无法解释这一，奇特迹象！这将成为世界历史上的未解之迷！,1,,,社会生活
：如果晚上驾驶汽车经过漆黑路段时，受到鸡蛋攻击，千万不要启动喷水功能和开动雨刷。因为鸡蛋参水后将呈现白色，阻挡视线高达92.5％，你将被迫停在路边而成为劫匪的囊中物，这是歹徒最新技俩，应迅速驰离危险区域再做处理。转给自己身边的朋友亲人！！,1,司机朋友请注意！！！,,社会生活
18日早，师宗县9岁男孩刘望上学途中被撞，车上男子将其抱走逃跑至今下落不明。刘望高1.3米，穿绿上衣、蓝牛仔裤、黑色旅游鞋。肇事车为浅色面包，前挡风玻璃有蛛网状裂痕。如有线索请联系0874-5756994。早一点找到就多一分希望，扩！,0,[话筒]紧急寻人！云南男孩被车撞后遭抱走,,社会生活
36岁女博士征婚:80万彩礼，50万的车，一线城市独栋别墅（要求写女方名），女方母亲:永远不愁嫁…,1,,,社会生活
作为家中唯一代表，准备去参加大长腿的聚会了，好激动好紧张,0,,#田亮全员加速中#,社会生活
内涵图：我是个货车司机，昨天被交警拦了，证件齐全没有违规！然后他说我没有带灭火器，我说我带了拿给他看，他又说灭火器坏的。我说好的不信你看，于是熟练的打开保险对着他按下了我人生中最愚蠢的一下！现在在交警队学习，他要告我袭警！,1,,,社会生活
我正在看，分享给你，一起看吧！虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！,1,虐猫团伙追踪：实锤舒克就是上海奉贤离职消防战士钱炯达！恳请警方行动！,,社会生活
帮忙转发一下，一位叫徐敬的女孩，21岁，请速回水城县人民医院，妈妈伤的很严重，想见她最后一面，爸爸号码：15193383486，爱心接力，好人有好报,1,,,社会生活
一种最新骗术请大家一定要看看，并引起警惕：一.近日，社会上出现了一种最新骗术，骗子具体操作的程序是：自称快递公司人员先给诸位打电话(随机)，告诉你有快递物品，但由于天气潮湿看不清你具体地址、姓名，只知道电话，请你提供地址、姓名，然后真有快递公...O网页链接,1,,,社会生活
不要被料理看似普通的名字所迷惑！未满18岁的未成年人请把家长赶走后再观看链接内具体教程,0,,,社会生活
朋友圈发的，贵阳治安这么乱了吗贵阳·大十字广场,1,,#贵阳身边事#,社会生活
直播北大学生强奸母猪江苏籍北大学生小马爆料：前段时间跟同学张某回老家安徽游玩，结果张某居然让他用手机拍自己强奸母猪，张某一边对圈里的母猪实施奸淫，一边让他帮忙拍下照片作纪念。待张某发泄完毕，还要拉他也来试试。这是北大培养出的学生？是教育出了问题还是北大出了问题？（关注热门成都）,1,,,社会生活
